field_key,field_title,row_id,suggested_key,suggested_cosine,suggested_nli,suggested_combined,delta_cosine,delta_nli,delta_combined
prompting_txt,Prompting,378,prompting,1.0,0.8525390625,0.941015625,0.13485628366470337,0.8451309204101562,0.41896613836288465
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
referral_txt,Referral,379,referral,1.0000000596046448,0.8525390625,0.9410156607627869,0.09133690595626831,0.8317108154296875,0.38748646974563605
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
reinforcing_txt,Reinforcing,380,reinforcing,1.0000000596046448,0.8935546875,0.9574219107627868,0.25059372186660767,0.8790512084960938,0.501976716518402
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
roleplay_txt,Role Play,381,role_play,1.0,0.9208984375,0.968359375,0.18495115637779236,0.9078445434570312,0.47410851120948794
