field_title,field_key,suggested_key,suggested_cosine,suggested_nli,suggested_combined,original_key,original_cosine,original_nli,original_combined,delta_cosine,delta_nli,delta_combined
,Narrative_text,nan,1.0000000596046448,0.8809559345245361,0.9523824095726012,Narrative_text,0.5589510872960091,0.6568283438682556,0.5981019899249077,0.4410489723086357,0.22412759065628052,0.3542804196476935
,Narrative_text,nan,1.0000000596046448,0.8809559345245361,0.9523824095726012,Narrative_text,0.5589510872960091,0.6568283438682556,0.5981019899249077,0.4410489723086357,0.22412759065628052,0.3542804196476935
Client Goal Addressed,GoalTB,client_goal_addressed,0.9999999701976776,0.9842819571495056,0.9937127649784088,GoalTB,0.6739566028118134,0.5887210369110107,0.6398623764514924,0.32604336738586426,0.3955609202384949,0.3538503885269164
Client Goal Addressed,GoalTB,client_goal_addressed,0.9999999701976776,0.9842819571495056,0.9937127649784088,GoalTB,0.6739566028118134,0.5887210369110107,0.6398623764514924,0.32604336738586426,0.3955609202384949,0.3538503885269164
Client Goal Addressed (FACE TO FACE ONLY),GoalTB,client_goal_addressed,0.9999999701976776,0.9842819571495056,0.9937127649784088,GoalTB,0.6739566028118134,0.5887210369110107,0.6398623764514924,0.32604336738586426,0.3955609202384949,0.3538503885269164
Client Goal Addressed,GoalTB,client_goal_addressed,0.9999999701976776,0.9842819571495056,0.9937127649784088,GoalTB,0.6739566028118134,0.5887210369110107,0.6398623764514924,0.32604336738586426,0.3955609202384949,0.3538503885269164
Client Goal Addressed (FACE TO FACE ONLY),GoalTB,client_goal_addressed,0.9999999701976776,0.9842819571495056,0.9937127649784088,GoalTB,0.6739566028118134,0.5887210369110107,0.6398623764514924,0.32604336738586426,0.3955609202384949,0.3538503885269164
Client Goal Addressed,GoalTB,client_goal_addressed,0.9999999701976776,0.9842819571495056,0.9937127649784088,GoalTB,0.6739566028118134,0.5887210369110107,0.6398623764514924,0.32604336738586426,0.3955609202384949,0.3538503885269164
Coordination of Services,coordination_of_services_text,coordination_services,0.9421675801277161,0.9418494701385498,0.9420403361320496,coordination_of_services_text,0.894034206867218,0.13389632105827332,0.5899790525436401,0.04813337326049805,0.8079531490802765,0.3520612835884095
Medical Necessity,medical_necessity_text,medical_necessity,0.9999999701976776,0.9508729577064514,0.9803491652011871,medical_necessity_text,0.8951002359390259,0.2314993143081665,0.6296598672866821,0.10489973425865173,0.7193736433982849,0.350689297914505
Notes,notes_tb,notes,0.9999999701976776,0.8753215074539185,0.950128585100174,notes_tb,0.8926769495010376,0.168710395693779,0.6030903279781342,0.10732302069664001,0.7066111117601395,0.34703825712203973
Location,location_text,location,1.0,0.886943519115448,0.9547774076461792,location_text,0.7734000384807587,0.36135318875312805,0.6085812985897063,0.22659996151924133,0.52559033036232,0.3461961090564729
Progress Note,sa_cm_note,progress_note,1.0,0.8783758282661438,0.9513503313064575,sa_cm_note,0.7268527448177338,0.42845258116722107,0.6074926793575287,0.27314725518226624,0.44992324709892273,0.3438576519489288
Relevant issues reported,relevant_text,relevant_issues_reported,1.0000000596046448,0.9732028841972351,0.9892811894416809,relevant_text,0.7568931579589844,0.48458385467529297,0.6479694366455078,0.2431069016456604,0.48861902952194214,0.3413117527961731
Situation,situation_text,situation,1.0,0.8160832524299622,0.9264333009719848,situation_text,0.7645699977874756,0.316793829202652,0.5854595303535461,0.23543000221252441,0.4992894232273102,0.3409737706184387
Situation,situation_text,situation,1.0,0.8160832524299622,0.9264333009719848,situation_text,0.7645699977874756,0.316793829202652,0.5854595303535461,0.23543000221252441,0.4992894232273102,0.3409737706184387
Situation,situation_text,situation,1.0,0.8160832524299622,0.9264333009719848,situation_text,0.7645699977874756,0.316793829202652,0.5854595303535461,0.23543000221252441,0.4992894232273102,0.3409737706184387
Session Notes,session_text,session_notes,1.0,0.8656562566757202,0.9462625026702881,session_text,0.8589589595794678,0.2281997799873352,0.6066552877426148,0.14104104042053223,0.637456476688385,0.3396072149276733
Session Notes,session_text,session_notes,1.0,0.8656562566757202,0.9462625026702881,session_text,0.8589589595794678,0.2281997799873352,0.6066552877426148,0.14104104042053223,0.637456476688385,0.3396072149276733
Session Notes,session_text,session_notes,1.0,0.8656562566757202,0.9462625026702881,session_text,0.8589589595794678,0.2281997799873352,0.6066552877426148,0.14104104042053223,0.637456476688385,0.3396072149276733
"Mental status exam additional comments, Descriptions",psych_mental_status_comments,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736126661300659,0.9811689138412475,psych_mental_status_comments,0.8602057993412018,0.32302120327949524,0.6453319609165191,0.12600061297416687,0.6505914628505707,0.33583695292472837
Staff role,staff_role_text,staff_role,1.0,0.8580299019813538,0.9432119607925415,staff_role_text,0.9012824594974518,0.17349082231521606,0.6101658046245574,0.09871754050254822,0.6845390796661377,0.33304615616798416
Note,note_text,note,1.0,0.8813245892524719,0.9525298357009888,note_text,0.7981415390968323,0.35184428095817566,0.6196226358413697,0.20185846090316772,0.5294803082942963,0.33290719985961914
Note,note_text,note,1.0,0.8813245892524719,0.9525298357009888,note_text,0.7981415390968323,0.35184428095817566,0.6196226358413697,0.20185846090316772,0.5294803082942963,0.33290719985961914
Note,note_text,note,1.0,0.8813245892524719,0.9525298357009888,note_text,0.7981415390968323,0.35184428095817566,0.6196226358413697,0.20185846090316772,0.5294803082942963,0.33290719985961914
Psychiatrist,psychiatristtb,psychiatrist,0.9999999701976776,0.8952102661132812,0.958084088563919,psychiatristtb,0.8655382096767426,0.26968809962272644,0.6271981656551362,0.13446176052093506,0.6255221664905548,0.3308859229087828
Response,response_text,response,1.0,0.8134089708328247,0.9253635883331299,response_text,0.8136652112007141,0.2734551429748535,0.5975811839103699,0.1863347887992859,0.5399538278579712,0.3277824044227601
Response,response_text,response,1.0,0.8134089708328247,0.9253635883331299,response_text,0.8136652112007141,0.2734551429748535,0.5975811839103699,0.1863347887992859,0.5399538278579712,0.3277824044227601
Response,response_text,response,1.0,0.8134089708328247,0.9253635883331299,response_text,0.8136652112007141,0.2734551429748535,0.5975811839103699,0.1863347887992859,0.5399538278579712,0.3277824044227601
Response,response_text,response,1.0,0.8134089708328247,0.9253635883331299,response_text,0.8136652112007141,0.2734551429748535,0.5975811839103699,0.1863347887992859,0.5399538278579712,0.3277824044227601
Response,response_text,response,1.0,0.8134089708328247,0.9253635883331299,response_text,0.8136652112007141,0.2734551429748535,0.5975811839103699,0.1863347887992859,0.5399538278579712,0.3277824044227601
Client Comments,client_comments_text,client_comments,1.0,0.9469427466392517,0.9787770986557007,client_comments_text,0.9318627715110779,0.23978404700756073,0.655031281709671,0.06813722848892212,0.707158699631691,0.3237458169460298
Client Health Issues,health_issues_text,client_health_issues,1.0000000596046448,0.9627943634986877,0.985117781162262,health_issues_text,0.7763218879699707,0.5000887513160706,0.6658286333084107,0.22367817163467407,0.4627056121826172,0.3192891478538513
ECS Team,ECSteamtb,ecs_team,1.0,0.9035248756408691,0.9614099502563477,ECSteamtb,0.7628568410873413,0.4648981988430023,0.6436733841896056,0.2371431589126587,0.4386266767978668,0.31773656606674205
Client Response to Intervention During Encounter,response_text,client_response_intervention_during_encounter,0.9902129471302032,0.9007890820503235,0.9544434010982514,response_text,0.6587946712970734,0.605168879032135,0.637344354391098,0.3314182758331299,0.2956202030181885,0.3170990467071534
Mental Status Exam,psych_mental_status,mental_status_exam,1.0000000596046448,0.870502233505249,0.9482009291648865,psych_mental_status,0.8670609295368195,0.3040851056575775,0.6418705999851226,0.13293913006782532,0.5664171278476715,0.3063303291797639
Client Responses,response_text,client_responses,1.0000000596046448,0.9300026297569275,0.9720010876655578,response_text,0.808517336845398,0.45360448956489563,0.666552197933197,0.19148272275924683,0.47639814019203186,0.30544888973236084
Intervention for Encounter,intervention_text,intervention_encounter,0.9481937289237976,0.7064537405967712,0.851497733592987,intervention_text,0.7724213898181915,0.20699630677700043,0.5462513566017151,0.17577233910560608,0.4994574338197708,0.3052463769912719
Clinical Observations,clin_obs,clinical_observations,1.0000000596046448,0.9095836877822876,0.9638335108757019,clin_obs,0.5889488756656647,0.7630954384803772,0.6586075007915497,0.4110511839389801,0.1464882493019104,0.3052260100841522
Clinical Observations,clin_obs,clinical_observations,1.0000000596046448,0.9095836877822876,0.9638335108757019,clin_obs,0.5889488756656647,0.7630954384803772,0.6586075007915497,0.4110511839389801,0.1464882493019104,0.3052260100841522
Clinical Observations,clin_obs,clinical_observations,1.0000000596046448,0.9095836877822876,0.9638335108757019,clin_obs,0.5889488756656647,0.7630954384803772,0.6586075007915497,0.4110511839389801,0.1464882493019104,0.3052260100841522
Mental Status Examination,mental_exam_exam,mental_status_examination,1.0000000596046448,0.8783848881721497,0.9513539910316466,mental_exam_exam,0.8724645972251892,0.3125667870044708,0.6485054731369018,0.12753546237945557,0.5658181011676788,0.3028485178947449
" Describe Risk (ideation,intent,plan,means,attempt,& other applicable details) ",describe_risk_text,describe_risk,1.0,0.9703861474990845,0.9881544589996338,describe_risk_text,0.9075171053409576,0.35911113023757935,0.6881547152996063,0.09248289465904236,0.6112750172615051,0.2999997437000276
"Describe Risk (ideation, intent, plan, means, attempt, & other applicable details)",describe_risk_text,describe_risk,1.0,0.9703861474990845,0.9881544589996338,describe_risk_text,0.9075171053409576,0.35911113023757935,0.6881547152996063,0.09248289465904236,0.6112750172615051,0.2999997437000276
Evaluation,evaluation_text,evaluation,1.0,0.8172893524169922,0.9269157409667969,evaluation_text,0.8957243263721466,0.22941854596138,0.6292020142078399,0.1042756736278534,0.5878708064556122,0.2977137267589569
Progress,progress_text,progress,1.0,0.9209089875221252,0.96836359500885,progress_text,0.8298972547054291,0.4328257739543915,0.6710686624050141,0.17010274529457092,0.48808321356773376,0.297294932603836
Progress,progress_text,progress,1.0,0.9209089875221252,0.96836359500885,progress_text,0.8298972547054291,0.4328257739543915,0.6710686624050141,0.17010274529457092,0.48808321356773376,0.297294932603836
Progress,progress_text,progress,1.0,0.9209089875221252,0.96836359500885,progress_text,0.8298972547054291,0.4328257739543915,0.6710686624050141,0.17010274529457092,0.48808321356773376,0.297294932603836
Suicidal Ideation,suicidal_ideation_text,suicidal_ideation,1.0,0.9274352192878723,0.9709740877151489,suicidal_ideation_text,0.9160501062870026,0.31739041209220886,0.676586228609085,0.08394989371299744,0.6100448071956635,0.2943878591060639
Mental status exam additional comments,mse_comments,mental_status_exam_additional_comments,1.0,0.9301210045814514,0.9720484018325806,mse_comments,0.6950866281986237,0.6674323678016663,0.6840249240398406,0.30491337180137634,0.26268863677978516,0.28802347779273996
Homicidal Ideation,homicidal_ideation_text,homicidal_ideation,1.0,0.9498671293258667,0.9799468517303467,homicidal_ideation_text,0.9423752129077911,0.3226296603679657,0.694476991891861,0.05762478709220886,0.627237468957901,0.2854698598384857
Client response to intervention,response_text,client_response_intervention,0.978073388338089,0.8317925333976746,0.9195610463619233,response_text,0.6959723830223083,0.5413587689399719,0.6341269373893738,0.28210100531578064,0.29043376445770264,0.2854341089725495
Collateral Contact,collateral_contacttb,collateral_contact,1.0,0.9287412166595459,0.9714964866638184,collateral_contacttb,0.9429675340652466,0.3038255572319031,0.6873107433319092,0.05703246593475342,0.6249156594276428,0.28418574333190916
Mental Status Exam,psych_mental_exam,mental_status_exam,1.0000000596046448,0.870502233505249,0.9482009291648865,psych_mental_exam,0.905660092830658,0.304881751537323,0.665348756313324,0.09433996677398682,0.565620481967926,0.2828521728515625
Interventions,inteventions,interventions,0.9999999403953552,0.9101924896240234,0.9640769600868225,inteventions,0.580940455198288,0.845580518245697,0.6867964804172516,0.41905948519706726,0.06461197137832642,0.2772804796695709
Describe details of Peer Specialist Service,details,describe_peer_specialist_service,0.988859236240387,0.9683429598808289,0.9806527256965638,details,0.5701820850372314,0.9031633138656616,0.7033745765686035,0.4186771512031555,0.06517964601516724,0.27727814912796034
Additional Summary,additional_summary_text,additional_summary,1.0000000596046448,0.8974096179008484,0.9589638829231262,additional_summary_text,0.8945637941360474,0.3819950222969055,0.6895362854003906,0.10543626546859741,0.5154145956039429,0.2694275975227356
Additional Summary,additional_summary_text,additional_summary,1.0000000596046448,0.8974096179008484,0.9589638829231262,additional_summary_text,0.8945637941360474,0.3819950222969055,0.6895362854003906,0.10543626546859741,0.5154145956039429,0.2694275975227356
Content / Intervention and Progress,cm_intervention,content_intervention_progress,0.9612307548522949,0.906665027141571,0.9394044637680053,cm_intervention,0.7527521848678589,0.548910915851593,0.6712156772613526,0.20847856998443604,0.357754111289978,0.2681887865066528
"What was the focus of the session (i.e. alleviation of emotional disturbances, reversal or change of maladaptive Patterns or behaviors, encouragement of personality growth or development?)",focus,what_was_focus_session,0.8942707777023315,0.9670614004135132,0.9233870267868043,focus,0.6138257682323456,0.7220732569694519,0.6571247637271882,0.28044500946998596,0.24498814344406128,0.2662622630596161
Goals Addressed,cm_goals_addressed,goals_addressed,1.0,0.9632375836372375,0.985295033454895,cm_goals_addressed,0.8574149012565613,0.5138951539993286,0.7200070023536682,0.14258509874343872,0.44934242963790894,0.2652880311012268
House,housetb,house,1.0000001192092896,0.9234426021575928,0.9693771123886108,housetb,0.8173916935920715,0.5362034440040588,0.7049163937568664,0.18260842561721802,0.38723915815353394,0.26446071863174436
Describe the indicators of goal achievement,indictaors_goal,describe_indicators_goal_achievement,0.9624747037887573,0.97288978099823,0.9666407346725464,indictaors_goal,0.7103032171726227,0.6923970580101013,0.7031407535076142,0.25217148661613464,0.28049272298812866,0.26349998116493223
Describe details of housing service,service,describe_details_housing_service,0.9871755242347717,0.978467583656311,0.9836923480033875,service,0.7156694978475571,0.7408650517463684,0.7257477194070816,0.27150602638721466,0.23760253190994263,0.25794462859630585
Describe details of the training service,details,describe_training_service,0.9761824011802673,0.9673366546630859,0.9726441025733947,details,0.600982591509819,0.8862738609313965,0.7150990992784501,0.3751998096704483,0.08106279373168945,0.2575450032949447
Behavioral description of the Presenting Problem or description of New Issue(s) Presented today,behavioral_desc,behavioral_description_presenting_new_issue,0.9048550128936768,0.9670597314834595,0.9297369003295898,behavioral_desc,0.6807520538568497,0.6648159623146057,0.674377617239952,0.2241029590368271,0.30224376916885376,0.25535928308963773
Describe details of follow up service,details,describe_follow_up_service,0.9861387014389038,0.9545432329177856,0.9735005140304565,details,0.6077887043356895,0.8846215605735779,0.718521846830845,0.37834999710321426,0.06992167234420776,0.2549786671996115
Update on client mental health status and significant life changes:,mh_update,update_client_health_status,0.8252311646938324,0.9641660451889038,0.8808051168918609,mh_update,0.5751593187451363,0.7041902542114258,0.626771692931652,0.25007184594869614,0.259975790977478,0.2540334239602089
Comments or concerns about UDS,Comments_Concerns,concerns_about_uds,0.9794328808784485,0.9699567556381226,0.9756424307823182,Comments_Concerns,0.6806536912918091,0.7846353054046631,0.7222463369369507,0.2987791895866394,0.18532145023345947,0.25339609384536743
Content / Intervention and Progress,act_intervention,content_intervention_progress,0.9612307548522949,0.906665027141571,0.9394044637680053,act_intervention,0.7662706971168518,0.5712205171585083,0.6882506251335143,0.19496005773544312,0.33544450998306274,0.25115383863449103
Describe details of the case management service,details,describe_case_management_service,0.9816480576992035,0.9624966979026794,0.9739875137805939,details,0.6215945780277252,0.8866682648658752,0.7276240527629851,0.36005347967147827,0.0758284330368042,0.24636346101760875
Describe details of PAYA service,desc_details,describe_details_paya_service,0.9836131632328033,0.9797945618629456,0.9820857226848602,desc_details,0.6110942214727402,0.9275017976760864,0.7376572519540787,0.37251894176006317,0.05229276418685913,0.24442847073078144
Note Address Which PCRP Objective,objective,note_address_which_pcrp_objective,1.0,0.8844776749610901,0.9537910699844361,objective,0.6255761086940765,0.8375965356826782,0.7103842794895172,0.37442389130592346,0.046881139278411865,0.24340679049491887
Note Address Which PCRP Objective,objective,note_address_which_pcrp_objective,1.0,0.8844776749610901,0.9537910699844361,objective,0.6255761086940765,0.8375965356826782,0.7103842794895172,0.37442389130592346,0.046881139278411865,0.24340679049491887
Note Address Which PCRP Objective,objective,note_address_which_pcrp_objective,1.0,0.8844776749610901,0.9537910699844361,objective,0.6255761086940765,0.8375965356826782,0.7103842794895172,0.37442389130592346,0.046881139278411865,0.24340679049491887
Narrative,narrative_text,narrative,1.0,0.8256404995918274,0.9302561998367309,narrative_text,0.9032754302024841,0.36264464259147644,0.687023115158081,0.09672456979751587,0.46299585700035095,0.2432330846786499
Narrative,narrative_text,narrative,1.0,0.8256404995918274,0.9302561998367309,narrative_text,0.9032754302024841,0.36264464259147644,0.687023115158081,0.09672456979751587,0.46299585700035095,0.2432330846786499
Medications Previously Tried (if any),prev_meds,medications_previously_tried,1.0000001192092896,0.9568501710891724,0.9827401399612427,prev_meds,0.7159582376480103,0.7763394117355347,0.74011070728302,0.2840418815612793,0.1805107593536377,0.24262943267822268
Summary,summary_text,summary,1.0,0.8441433906555176,0.937657356262207,summary_text,0.860440194606781,0.4488261342048645,0.6957945704460144,0.139559805393219,0.3953172564506531,0.24186278581619258
Summary,summary_text,summary,1.0,0.8441433906555176,0.937657356262207,summary_text,0.860440194606781,0.4488261342048645,0.6957945704460144,0.139559805393219,0.3953172564506531,0.24186278581619258
Data,documentation,data,1.0,0.8707470297813416,0.9482988119125366,documentation,0.6300933212041855,0.8285182118415833,0.7094632774591446,0.3699066787958145,0.0422288179397583,0.238835534453392
Current status and response to treatment,response,current_status_response_treatment,0.9751025438308716,0.9342834949493408,0.9587749242782593,response,0.6483446955680847,0.8289587497711182,0.720590317249298,0.32675784826278687,0.10532474517822266,0.23818460702896127
Current status and response to treatment,response,current_status_response_treatment,0.9751025438308716,0.9342834949493408,0.9587749242782593,response,0.6483446955680847,0.8289587497711182,0.720590317249298,0.32675784826278687,0.10532474517822266,0.23818460702896127
Staff Intervention,InterventionTB,staff_intervention,1.0000000596046448,0.9352793097496033,0.9741117596626281,InterventionTB,0.7357683181762695,0.7380955815315247,0.7366992235183716,0.26423174142837524,0.1971837282180786,0.2374125361442565
Staff Intervention,InterventionTB,staff_intervention,1.0000000596046448,0.9352793097496033,0.9741117596626281,InterventionTB,0.7357683181762695,0.7380955815315247,0.7366992235183716,0.26423174142837524,0.1971837282180786,0.2374125361442565
Staff Intervention,InterventionTB,staff_intervention,1.0000000596046448,0.9352793097496033,0.9741117596626281,InterventionTB,0.7357683181762695,0.7380955815315247,0.7366992235183716,0.26423174142837524,0.1971837282180786,0.2374125361442565
Staff Intervention (FACE TO FACE ONLY),InterventionTB,staff_intervention,1.0000000596046448,0.9352793097496033,0.9741117596626281,InterventionTB,0.7357683181762695,0.7380955815315247,0.7366992235183716,0.26423174142837524,0.1971837282180786,0.2374125361442565
Staff Intervention,InterventionTB,staff_intervention,1.0000000596046448,0.9352793097496033,0.9741117596626281,InterventionTB,0.7357683181762695,0.7380955815315247,0.7366992235183716,0.26423174142837524,0.1971837282180786,0.2374125361442565
Staff Intervention (FACE TO FACE ONLY),InterventionTB,staff_intervention,1.0000000596046448,0.9352793097496033,0.9741117596626281,InterventionTB,0.7357683181762695,0.7380955815315247,0.7366992235183716,0.26423174142837524,0.1971837282180786,0.2374125361442565
History of Present Illness (details if applicable),history,history_present_illness,0.9789978265762329,0.9769466519355774,0.9781773567199706,history,0.6747989356517792,0.8485798239707947,0.7443112909793854,0.30419889092445374,0.12836682796478271,0.23386606574058522
Describe details of housing service,desc_details,describe_details_housing_service,0.9871755242347717,0.978467583656311,0.9836923480033875,desc_details,0.6393435746431351,0.9197791814804077,0.7515178173780441,0.34783194959163666,0.05868840217590332,0.23217453062534332
Progress Towards Recovery Plan Objectives,progress_towards,towards_recovery_plan_objectives,0.9901063442230225,0.9568619728088379,0.9768085956573486,progress_towards,0.6529029309749603,0.8914193511009216,0.7483094990253448,0.33720341324806213,0.06544262170791626,0.22849909663200374
Progress Towards Recovery Plan Objectives,progress_towards,towards_recovery_plan_objectives,0.9901063442230225,0.9568619728088379,0.9768085956573486,progress_towards,0.6529029309749603,0.8914193511009216,0.7483094990253448,0.33720341324806213,0.06544262170791626,0.22849909663200374
Progress Towards Recovery Plan Objectives,progress_towards,towards_recovery_plan_objectives,0.9901063442230225,0.9568619728088379,0.9768085956573486,progress_towards,0.6529029309749603,0.8914193511009216,0.7483094990253448,0.33720341324806213,0.06544262170791626,0.22849909663200374
"Movement toward treatment plan objectives by (include Individual's perception of services, supports and/or treatment and progress toward goals)",act_progress,toward_treatment_plan_objectives_by,0.9814503788948059,0.9645959734916687,0.974708616733551,act_progress,0.6462981998920441,0.898115873336792,0.7470252692699433,0.33515217900276184,0.06648010015487671,0.22768334746360774
Update on client mental health status and significant life changes:,mental,update_client_health_status,0.8252311646938324,0.9641660451889038,0.8808051168918609,mental,0.5960395336151123,0.7438223361968994,0.6551526546478271,0.2291916310787201,0.2203437089920044,0.2256524622440338
Clinical Intervention / Progress Towards Measurable Outcomes,clinintervention_progress,clinical_intervention_progress_measurable_outcomes,0.979555070400238,0.9552034139633179,0.96981440782547,clinintervention_progress,0.6359672993421555,0.9179713129997253,0.7487689048051834,0.3435877710580826,0.03723210096359253,0.22104550302028658
Clients Response or Reaction to Treatment Intervention(s),Response,clients_response_treatment_intervention,0.9715346097946167,0.9436337947845459,0.9603742837905884,Response,0.6925712525844574,0.8157093524932861,0.7418264925479889,0.2789633572101593,0.12792444229125977,0.2185477912425995
Identify Needs and Strengths of client,strengths,identify_needs_strengths_client,0.9350683093070984,0.9813454747200012,0.9535791754722595,strengths,0.7233429700136185,0.7555372714996338,0.7362206906080246,0.21172533929347992,0.22580820322036743,0.2173584848642348
Need for or goal of intervention,need,need_or_goal_intervention,0.9558193683624268,0.972015917301178,0.9622979879379272,need,0.6684912145137787,0.8651120066642761,0.7471395313739777,0.28732815384864807,0.10690391063690186,0.2151584565639495
Describe Progress or Lack of Progress,desc_progress,describe_progress_or_lack,0.9806726574897766,0.9747776389122009,0.9783146500587463,desc_progress,0.6918363869190216,0.8701369762420654,0.7631566226482391,0.288836270570755,0.1046406626701355,0.21515802741050716
Developing Natural Supports Note,supports_text,developing_natural_supports_note,1.0,0.9431171417236328,0.9772468566894531,supports_text,0.7278840690851212,0.820219099521637,0.7648180812597275,0.27211593091487885,0.12289804220199585,0.2124287754297256
Current physical and health status,current,current_health_status,0.9374137818813324,0.9489760994911194,0.9420387089252472,current,0.6034853607416153,0.9200899004936218,0.730127176642418,0.3339284211397171,0.02888619899749756,0.21191153228282922
Goal Addressed,G_Addressed,goal_addressed,1.0,0.9775760173797607,0.9910304069519043,G_Addressed,0.7565531432628632,0.8179469704627991,0.7811106741428375,0.24344685673713684,0.15962904691696167,0.20991973280906673
"Collateral Contact (including all participants during the service - family, friends, Law enforcement, other staff): ",contact,collateral_contact,0.994490385055542,0.9228657484054565,0.9658405303955078,contact,0.7072914987802505,0.8329765796661377,0.7575655311346055,0.28719888627529144,0.08988916873931885,0.20827499926090232
Additional progress this session,additional,additional_progress_this_session,1.0000001192092896,0.9533690214157104,0.9813476800918579,additional,0.6846784055233002,0.9071555733680725,0.7736692726612091,0.3153217136859894,0.04621344804763794,0.2076784074306488
Additional progress this session,additional,additional_progress_this_session,1.0000001192092896,0.9533690214157104,0.9813476800918579,additional,0.6846784055233002,0.9071555733680725,0.7736692726612091,0.3153217136859894,0.04621344804763794,0.2076784074306488
Clinical Interpretation,clin_interpretations,clinical_interpretation,1.0,0.8822064995765686,0.9528825998306274,clin_interpretations,0.6732542812824249,0.8610623478889465,0.7483775079250337,0.3267457187175751,0.02114415168762207,0.20450509190559374
Describe details of employment service,service,describe_details_employment_service,0.9766302108764648,0.9793141484260559,0.9777037858963012,service,0.7714189887046814,0.7802908420562744,0.7749677300453186,0.20521122217178345,0.1990233063697815,0.20273605585098264
Chief Complaint,chief,chief_complaint,1.0,0.890622079372406,0.9562488317489624,chief,0.8103094100952148,0.6702427268028259,0.7542827367782592,0.18969058990478516,0.22037935256958008,0.20196609497070317
Activity Narrative,narrative,activity_narrative,1.0000001192092896,0.8916396498680115,0.9566559314727783,narrative,0.8399573862552643,0.6359098553657532,0.7583383738994598,0.16004273295402527,0.2557297945022583,0.19831755757331848
Session Info,info,session_info,1.0000000596046448,0.9309039115905762,0.9723616003990173,info,0.6718736886978149,0.9316815137863159,0.7757968187332154,0.32812637090682983,-0.0007776021957397461,0.19656478166580194
Client Response and Participation,response,client_response_participation,0.9825477600097656,0.9188456535339355,0.9570669174194336,response,0.7233538031578064,0.8173273205757141,0.7609432101249696,0.25919395685195923,0.10151833295822144,0.19612370729446404
Client Response and Participation,response,client_response_participation,0.9825477600097656,0.9188456535339355,0.9570669174194336,response,0.7233538031578064,0.8173273205757141,0.7609432101249696,0.25919395685195923,0.10151833295822144,0.19612370729446404
"Objective - Observable, quantifiable and factual data",objective,objective_quantifiable_factual_data,0.9568488001823425,0.9850234985351562,0.9681186795234681,objective,0.7188113033771515,0.8534172177314758,0.7726536691188812,0.23803749680519104,0.13160628080368042,0.19546501040458686
Relevant New Information Provided About the Individual Since Last Contact (How did strategies work from the previous visit?) Joint Plan for Today's Visit,relevant_info,information_since_contact_joint_visit,0.9245215356349945,0.9549993276596069,0.9367126524448395,relevant_info,0.6068261414766312,0.9459667205810547,0.7424823731184006,0.31769539415836334,0.009032607078552246,0.19423027932643888
Client Response to Intervention (FACE TO FACE ONLY),ResponseTB,client_response_intervention,0.978073388338089,0.8317925333976746,0.9195610463619233,ResponseTB,0.6940376609563828,0.7739937901496887,0.7260201126337051,0.28403572738170624,0.05779874324798584,0.19354093372821812
Client Response to Intervention (FACE TO FACE ONLY),ResponseTB,client_response_intervention,0.978073388338089,0.8317925333976746,0.9195610463619233,ResponseTB,0.6940376609563828,0.7739937901496887,0.7260201126337051,0.28403572738170624,0.05779874324798584,0.19354093372821812
Client Response to Intervention,ResponseTB,client_response_intervention,0.978073388338089,0.8317925333976746,0.9195610463619233,ResponseTB,0.6940376609563828,0.7739937901496887,0.7260201126337051,0.28403572738170624,0.05779874324798584,0.19354093372821812
Client Response to Intervention,ResponseTB,client_response_intervention,0.978073388338089,0.8317925333976746,0.9195610463619233,ResponseTB,0.6940376609563828,0.7739937901496887,0.7260201126337051,0.28403572738170624,0.05779874324798584,0.19354093372821812
Client Response to Intervention,ResponseTB,client_response_intervention,0.978073388338089,0.8317925333976746,0.9195610463619233,ResponseTB,0.6940376609563828,0.7739937901496887,0.7260201126337051,0.28403572738170624,0.05779874324798584,0.19354093372821812
Client Response to Intervention,ResponseTB,client_response_intervention,0.978073388338089,0.8317925333976746,0.9195610463619233,ResponseTB,0.6940376609563828,0.7739937901496887,0.7260201126337051,0.28403572738170624,0.05779874324798584,0.19354093372821812
Explain your progress rating,progress_text,explain_progress_rating,0.953135073184967,0.9732624888420105,0.9611860394477844,progress_text,0.7803126275539398,0.7495656609535217,0.7680138409137726,0.17282244563102722,0.22369682788848877,0.1931721985340118
Explain your progress rating,progress_text,explain_progress_rating,0.953135073184967,0.9732624888420105,0.9611860394477844,progress_text,0.7803126275539398,0.7495656609535217,0.7680138409137726,0.17282244563102722,0.22369682788848877,0.1931721985340118
Explain your progress rating,progress_text,explain_progress_rating,0.953135073184967,0.9732624888420105,0.9611860394477844,progress_text,0.7803126275539398,0.7495656609535217,0.7680138409137726,0.17282244563102722,0.22369682788848877,0.1931721985340118
Therapeutic Interventions Addressed from ISP,therapeutic_intervnetions,therapeutic_interventions_addressed_isp,0.9950101971626282,0.9321592450141907,0.9698698163032532,therapeutic_intervnetions,0.7147107720375061,0.874737560749054,0.7787214875221253,0.28029942512512207,0.05742168426513672,0.19114832878112786
Describe any pertinent event or behavior relating to the individual which occurs during the provision of this service,behavior,describe_pertinent_behavior_relating_service,0.9213160276412964,0.9443967342376709,0.9305483102798462,behavior,0.7502252459526062,0.7267464399337769,0.7408337235450744,0.17109078168869019,0.21765029430389404,0.18971458673477182
